CKT_TRAIL_ID,TRAIL_NAME,A_EQUIPMENT_TID,A_EQUIPMENT_MODEL,Z_EQUIPMENT_TID,Z_EQUIPMENT_MODEL
103392,32/KGGS/739972//NY,NYMUNYYR-RFCAB101A,CS NCS4202 DC SHELF,NYMUNYYR-RFCAB101A,CS NCS4202 DC SHELF
103426,32/KGGS/739973//NY,NYMSNYBM-RFCAB101A,CS NCS4202 SHELF,NYMSNYBM-RFCAB101A,CS NCS4202 SHELF
103677,32/KGGS/739974//NY,NYCUNYIE-RFCAB101A,CS NCS4202 DC SHELF,NYCUNYIE-RFCAB101A,CS NCS4202 DC SHELF
103685,32/KGGS/739984//NY,NYCENYAS-RFCAB101A,CS NCS4202 DC SHELF,NYCENYAS-RFCAB101A,CS NCS4202 DC SHELF
103682,32/KGGS/739985//NY,NYMRNYPW-RFCAB101A,CS NCS4202 DC SHELF,NYMRNYPW-RFCAB101A,CS NCS4202 DC SHELF
103678,32/KGGS/739986//NY,NYCUNYJH-RFCAB101A,CS NCS4202 DC SHELF,NYCUNYJH-RFCAB101A,CS NCS4202 DC SHELF
103814,32/KGGS/739987//NY,NYMVNY30-RFCAB101A,CS NCS4202 DC SHELF,NYMVNY30-RFCAB101A,CS NCS4202 DC SHELF
103719,32/KGGS/739988//NY,NYCYNYYB-RFCAB101A,CS NCS4202 DC SHELF,NYCYNYYB-RFCAB101A,CS NCS4202 DC SHELF
103721,32/KGGS/739989//NY,NYMUNYQT-RFCAB101A,CS NCS4202 DC SHELF,NYMUNYQT-RFCAB101A,CS NCS4202 DC SHELF
103718,32/KGGS/739990//NY,NYMWNYRR-RFCAB101A,CS NCS4202 DC SHELF,NYMWNYRR-RFCAB101A,CS NCS4202 DC SHELF
103735,32/KGGS/739991//NY,NYMRNYIG-RFCAB101A,CS NCS4202 DC SHELF,NYMRNYIG-RFCAB101A,CS NCS4202 DC SHELF
103829,32/KGGS/739993//NY,NYMONYLA-RFCAB101A,CS NCS4202 DC SHELF,NYMONYLA-RFCAB101A,CS NCS4202 DC SHELF
103834,32/KGGS/739994//NY,NYCUNYNU-01201A,CS NCS4202 DC SHELF,NYCUNYNU-01201A,CS NCS4202 DC SHELF
103830,32/KGGS/739995//NY,NYMRNYSO-RFCAB101A,CS NCS4202 DC SHELF,NYMRNYSO-RFCAB101A,CS NCS4202 DC SHELF
103833,32/KGGS/739996//NY,NYMRNYUY-RFCAB101A,CS NCS4202 DC SHELF,NYMRNYUY-RFCAB101A,CS NCS4202 DC SHELF
103990,32/KGGS/740001//NY,NYCUNYCL-RFCAB101A,CS NCS4202 DC SHELF,NYCUNYCL-RFCAB101A,CS NCS4202 DC SHELF
103972,32/KGGS/740002//NY,NYCPNYSW-RFCAB101A,CS NCS4202 DC SHELF,NYCPNYSW-RFCAB101A,CS NCS4202 DC SHELF
104059,32/KGGS/740014//NY,NYMWNYVJ-RFCAB101A,CS NCS4202 DC SHELF,NYMWNYVJ-RFCAB101A,CS NCS4202 DC SHELF
104121,32/KGGS/740015//NY,NYMXNY68-RFCAB101A,CS NCS4202 DC SHELF,NYMXNY68-RFCAB101A,CS NCS4202 DC SHELF
104164,32/KGGS/740018//NY,NYMXNYJT-0BCAB101A,CS NCS4202 DC SHELF,NYMXNYJT-0BCAB101A,CS NCS4202 DC SHELF
104187,32/KGGS/740019//NY,NYCPNYDP-RFCAB101A,CS NCS4202 DC SHELF,NYCPNYDP-RFCAB101A,CS NCS4202 DC SHELF
104276,32/KGGS/740024//NY,NYCSNYNI-RFCAB101A,CS NCS4202 DC SHELF,NYCSNYNI-RFCAB101A,CS NCS4202 DC SHELF
104363,32/KGGS/740027//NY,NYMWNYSV-RFCAB101A,CS NCS4202 DC SHELF,NYMWNYSV-RFCAB101A,CS NCS4202 DC SHELF
104365,32/KGGS/740029//NY,NYMONYHQ-RFCAB101A,CS NCS4202 DC SHELF,NYMONYHQ-RFCAB101A,CS NCS4202 DC SHELF
104366,32/KGGS/740030//NY,NYCLNYKE-RFCAB101A,CS NCS4202 SHELF,NYCLNYKE-RFCAB101A,CS NCS4202 SHELF
104368,32/KGGS/740031//NY,NYCLNYHJ-RFCAB101A,CS NCS4202 DC SHELF,NYCLNYHJ-RFCAB101A,CS NCS4202 DC SHELF
104405,32/KGGS/740032//NY,NYMNNYHA-RFCAB101A,CS NCS4202 DC SHELF,NYMNNYHA-RFCAB101A,CS NCS4202 DC SHELF
104618,32/KGGS/740035//NY,NYMWNYRP-RFCAB101A,CS NCS4202 DC SHELF,NYMWNYRP-RFCAB101A,CS NCS4202 DC SHELF
104602,32/KGGS/740036//NY,NYCENYVS-RFCAB101A,CS NCS4202 DC SHELF,NYCENYVS-RFCAB101A,CS NCS4202 DC SHELF
104645,32/KGGS/740037//NY,NYCUNYQC-RFCAB101A,CS NCS4202 DC SHELF,NYCUNYQC-RFCAB101A,CS NCS4202 DC SHELF
104664,32/KGGS/740040//NY,NYCUNYIY-RFCAB101A,CS NCS4202 DC SHELF,NYCUNYIY-RFCAB101A,CS NCS4202 DC SHELF
104716,32/KGGS/740041//NY,NYMPNYXR-RFCAB101A,CS NCS4202 DC SHELF,NYMPNYXR-RFCAB101A,CS NCS4202 DC SHELF
104743,32/KGGS/740048//NY,NYMCNY31-01201A,CS NCS4202 DC SHELF,NYMCNY31-01201A,CS NCS4202 DC SHELF
104811,32/KGGS/740050//NY,NYCPNYPO-RFCAB01A,CS NCS4202 DC SHELF,NYCPNYPO-RFCAB01A,CS NCS4202 DC SHELF
104809,32/KGGS/740051//NY,NYMTNYZN-RFCAB101A,CS NCS4202 DC SHELF,NYMTNYZN-RFCAB101A,CS NCS4202 DC SHELF
104810,32/KGGS/740052//NY,NYMXNYKZ-RFCAB101A,CS NCS4202 DC SHELF,NYMXNYKZ-RFCAB101A,CS NCS4202 DC SHELF
104903,32/KGGS/740061//NY,NYCANYZP-RFCAB101A,CS NCS4202 DC SHELF,NYCANYZP-RFCAB101A,CS NCS4202 DC SHELF
104910,32/KGGS/740062//NY,NYCSNYAR-0BCAB101A,CS NCS4202 DC SHELF,NYCSNYAR-0BCAB101A,CS NCS4202 DC SHELF
104917,32/KGGS/740064//NY,NYCNNYJG-01201A,CS NCS4202 DC SHELF,NYCNNYJG-01201A,CS NCS4202 DC SHELF
104905,32/KGGS/740065//NY,NYMWNYOL-RFCAB101A,CS NCS4202 SHELF,NYMWNYOL-RFCAB101A,CS NCS4202 SHELF
104922,32/KGGS/740066//NY,NYMSNYQZ-RFCAB101A,CS NCS4202 DC SHELF,NYMSNYQZ-RFCAB101A,CS NCS4202 DC SHELF
105020,32/KGGS/740069//NY,NYMTNYJG-RFCAB101A,CS NCS4202 DC SHELF,NYMTNYJG-RFCAB101A,CS NCS4202 DC SHELF
105021,32/KGGS/740070//NY,NYMXNYUQ-RFCAB101A,CS NCS4202 DC SHELF,NYMXNYUQ-RFCAB101A,CS NCS4202 DC SHELF
105108,32/KGGS/740071//NY,,CS NCS4202 DC SHELF,,CS NCS4202 DC SHELF
105115,32/KGGS/740072//NY,NYMVNYPI-RFCAB101A,CS NCS4202 DC SHELF,NYMVNYPI-RFCAB101A,CS NCS4202 DC SHELF
105110,32/KGGS/740073//NY,NYCNNYPN-RFCAB101A,CS NCS4202 DC SHELF,NYCNNYPN-RFCAB101A,CS NCS4202 DC SHELF
105109,32/KGGS/740074//NY,NYCYNYGF-RFCAB101A,CS NCS4202 SHELF,NYCYNYGF-RFCAB101A,CS NCS4202 SHELF
105386,32/KGGS/740077//NY,NYCUNYMZ-00CAB101A,CS NCS4202 DC SHELF,NYCUNYMZ-00CAB101A,CS NCS4202 DC SHELF
105426,32/KGGS/740082//NY,NYMUNYYQ-RFCAB101A,CS NCS4202 DC SHELF,NYMUNYYQ-RFCAB101A,CS NCS4202 DC SHELF
105572,32/KGGS/740092//NY,NYMVNYLB-RFCAB101A,CS NCS4202 DC SHELF,NYMVNYLB-RFCAB101A,CS NCS4202 DC SHELF
105570,32/KGGS/740093//NY,NYCANYVY-0BCAB101A,CS NCS4202 DC SHELF,NYCANYVY-0BCAB101A,CS NCS4202 DC SHELF
121494,32/KGGS/740099//NY,NYCMNYRW-RFCAB101A,CS NCS4202 SHELF,NYCMNYRW-RFCAB101A,CS NCS4202 SHELF
105884,32/KGGS/740103//NY,NYCPNYXZ-RFCAB101A,CS NCS4202 DC SHELF,NYCPNYXZ-RFCAB101A,CS NCS4202 DC SHELF
106111,32/KGGS/740110//NY,NYCANYFK-RFCAB101A,CS NCS4202 DC SHELF,NYCANYFK-RFCAB101A,CS NCS4202 DC SHELF
113216,32/KGGS/740133//NY,NYCUNYRT-RFCAB101A,CS NCS4202 SHELF,NYCUNYRT-RFCAB101A,CS NCS4202 SHELF
113695,32/KGGS/740140//NY,NYMCNYAI-RFCAB101A,CS NCS4202 DC SHELF,NYMCNYAI-RFCAB101A,CS NCS4202 DC SHELF
114511,32/KGGS/740149//NY,NYNBNYMS-0BCAB101A,CS NCS4202 DC SHELF,NYNBNYMS-0BCAB101A,CS NCS4202 DC SHELF
114772,32/KGGS/740150//NY,NYCNNYWY-07RACK01A,CS NCS4202 DC SHELF,NYCNNYWY-07RACK01A,CS NCS4202 DC SHELF
115141,32/KGGS/740160//NY,NYMANYCH-RFCAB101A,CS NCS4202 DC SHELF,NYMANYCH-RFCAB101A,CS NCS4202 DC SHELF
115124,32/KGGS/740161//NY,NYCYNY07-RFCAB101A,CS NCS4202 SHELF,NYCYNY07-RFCAB101A,CS NCS4202 SHELF
115336,32/KGGS/740163//NY,NYCNNYUB-RFCAB101A,CS NCS4202 DC SHELF,NYCNNYUB-RFCAB101A,CS NCS4202 DC SHELF
118626,32/KGGS/740172//NY,NYMUNYXG-RFCAB101A,CS NCS4202 DC SHELF,NYMUNYXG-RFCAB101A,CS NCS4202 DC SHELF
119108,32/KGGS/740178//NY,NYMONYXJ-RFCAB101A,CS NCS4202 DC SHELF,NYMONYXJ-RFCAB101A,CS NCS4202 DC SHELF
121815,32/KGGS/740193//NY,NYCYNYLM-RFCAB01A,CS NCS4202 SHELF,NYCYNYLM-RFCAB01A,CS NCS4202 SHELF
121979,32/KGGS/740202//NY,NYMPNYHA-RFCAB101A,CS NCS4202 SHELF,NYMPNYHA-RFCAB101A,CS NCS4202 SHELF
121950,32/KGGS/740203//NY,NYCPNYDJ-RFCAB101A,CS NCS4202 DC SHELF,NYCPNYDJ-RFCAB101A,CS NCS4202 DC SHELF
122718,32/KGGS/740210//NY,NYCSNYWI-RFCAB101A,CS NCS4202 SHELF,,
122676,32/KGGS/740211//NY,NYMTNYGF-RFCAB101A,CS NCS4202 DC SHELF,,
124287,32/KGGS/740216//NY,NYMUNYJX-RFCAB101A,CS NCS4202 DC SHELF,,
124469,32/KGGS/740218//NY,NYBLNYIB-RFCAB101A,CS NCS4202 DC SHELF,,
124501,32/KGGS/740219//NY,NYMUNY41-RFCAB101A,CS NCS4202 DC SHELF,,
124470,32/KGGS/740220//NY,NYMVNYEB-RFCAB101A,CS NCS4202 DC SHELF,,
125817,32/KGGS/740236//NY,NYMXNYLO-01201A,CS NCS4202 DC SHELF,,
126131,32/KGGS/740260//NY,NYCUNYOC-RFCAB101A,CS NCS4202 DC SHELF,,
126381,32/KGGS/740263//NY,NYMQNYIU-RFCAB101A,CS NCS4202 DC SHELF,,
127485,32/KGGS/740291//NY,NYMWNYID-RFCAB101A,CS NCS4202 DC SHELF,,
127577,32/KGGS/740298//NY,NYMANY73-RFCAB101A,CS NCS4202 DC SHELF,,
127582,32/KGGS/740299//NY,NYCMNYDL-RFCAB101A,CS NCS4202 DC SHELF,,
128137,32/KGGS/740301//NY,NYMWNYCV-0BCAB101A,CS NCS4202 DC SHELF,,
130178,32/KGGS/740319//NY,NYDCNYPC-RFCAB101A,CS NCS4202 DC SHELF,,
130405,32/KGGS/740320//NY,NYCENYLJ-02CAB101A,CS NCS4202 SHELF,,
131628,32/KGGS/740339//NY,NYCMNYJL-RFCAB101A,CS NCS4202 SHELF,,
132226,32/KGGS/740354//NY,NYMYNYYL-RFCAB101A,CS NCS4202 DC SHELF,,
132421,32/KGGS/740366//NY,NYCKNY34-0BCAB101A,CS NCS4202 DC SHELF,,
132650,32/KGGS/740379//NY,NYMUNYEM-01201A,CS NCS4202 DC SHELF,,
92787,32/KJGD/000019//NY,SYOSNYGN-0121202A,CS_NCS540_SHELF,SYOSNYGN-0121202A,CS_NCS540_SHELF
92899,32/KJGD/000020//NY,SYOSNYGN-0121216A,CS_NCS540_SHELF,SYOSNYGN-0121216A,CS_NCS540_SHELF
94967,32/KJGD/000022//NY,SYOSNYGN-0121216B,CS_NCS540_SHELF,SYOSNYGN-0121216B,CS_NCS540_SHELF
94969,32/KJGD/000023//NY,SYOSNYGN-0121216C,CS_NCS540_SHELF,SYOSNYGN-0121216C,CS_NCS540_SHELF
94927,32/KJGD/000024//NY,SYOSNYGN-0121202B,CS_NCS540_SHELF,SYOSNYGN-0121202B,CS_NCS540_SHELF
94971,32/KJGD/000025//NY,SYOSNYGN-0121202C,CS_NCS540_SHELF,SYOSNYGN-0121202C,CS_NCS540_SHELF
100143,32/KJGD/000029//NY,SYOSNYGN-0121216E,CS_NCS540_SHELF,SYOSNYGN-0121216E,CS_NCS540_SHELF
100110,32/KJGD/000030//NY,SYOSNYGN-0121202E,CS_NCS540_SHELF,SYOSNYGN-0121202E,CS_NCS540_SHELF
100154,32/KJGD/000031//NY,SYOSNYGN-0121202G,CS_NCS540_SHELF,SYOSNYGN-0121202G,CS_NCS540_SHELF
100156,32/KJGD/000032//NY,SYOSNYGN-0121216G,CS_NCS540_SHELF,SYOSNYGN-0121216G,CS_NCS540_SHELF
100147,32/KJGD/000033//NY,SYOSNYGN-0121216F,CS_NCS540_SHELF,SYOSNYGN-0121216F,CS_NCS540_SHELF
100159,32/KJGD/000034//NY,SYOSNYGN-0121202H,CS_NCS540_SHELF,SYOSNYGN-0121202H,CS_NCS540_SHELF
100160,32/KJGD/000035//NY,SYOSNYGN-0121216H,CS_NCS540_SHELF,SYOSNYGN-0121216H,CS_NCS540_SHELF
100146,32/KJGD/000036//NY,SYOSNYGN-0121202F,CS_NCS540_SHELF,SYOSNYGN-0121202F,CS_NCS540_SHELF
104967,32/KJGD/000043//NY,SYOSNYGN-0121203B,CS_NCS540_SHELF,SYOSNYGN-0121203B,CS_NCS540_SHELF
104969,32/KJGD/000044//NY,SYOSNYGN-0121215B,CS_NCS540_SHELF,SYOSNYGN-0121215B,CS_NCS540_SHELF
47239,65004/100GDM/CHCGILDTU01/NYCMNYZRU01,NYCMNYZRU01040415016,CMD44 C-BAND RED (45-88),CHCGILDTU01010004014,CMD44 C-BAND RED (45-88)
48607,97037/10GDM/CICLMBSC-0009/CICLMASC-0002,CICLMBSC-0009,CMD44 C-BAND BLUE (1-44),CICLMASC-0002,CMD44 C-BAND BLUE (1-44)
96472,AA/VLXP/026317//VZ,,,,
96470,AA/VLXP/026318//VZ,,,,
96514,AA/VLXP/026489//VZ,,,,
96519,AA/VLXP/026491//VZ,,,,
96576,AA/VLXP/026595//VZ,,,,
96577,AA/VLXP/026596//VZ,,,,
96579,AA/VLXP/026600//VZ,,,,
96581,AA/VLXP/026601//VZ,,,,
96582,AA/VLXP/026602//VZ,,,,
96585,AA/VLXP/026606//VZ,,,,
96586,AA/VLXP/026608//VZ,,,,
96587,AA/VLXP/026609//VZ,,,,
96588,AA/VLXP/026613//VZ,,,,
96600,AA/VLXP/026656//VZ,,,,
96689,AA/VLXP/026911//VZ,,,,
96691,AA/VLXP/026914//VZ,,,,
96697,AA/VLXP/026942//VZ,,,,
96698,AA/VLXP/026943//VZ,,,,
96709,AA/VLXP/026986//VZ,,,,
96791,AA/VLXP/027020//VZ,,,,
96798,AA/VLXP/027056//VZ,,,,
96799,AA/VLXP/027057//VZ,,,,
96803,AA/VLXP/027069//VZ,,,,
96811,AA/VLXP/027082//VZ,,,,
97289,AA/VLXP/027793//VZ,,,,
97291,AA/VLXP/027794//VZ,,,,
97290,AA/VLXP/027795//VZ,,,,
97293,AA/VLXP/027796//VZ,,,,
97295,AA/VLXP/027798//VZ,,,,
97294,AA/VLXP/027799//VZ,,,,
97298,AA/VLXP/027800//VZ,,,,
97297,AA/VLXP/027801//VZ,,,,
97300,AA/VLXP/027804//VZ,,,,
97303,AA/VLXP/027806//VZ,,,,
97301,AA/VLXP/027807//VZ,,,,
97302,AA/VLXP/027808//VZ,,,,
97304,AA/VLXP/027809//VZ,,,,
97305,AA/VLXP/027810//VZ,,,,
97307,AA/VLXP/027813//VZ,,,,
97308,AA/VLXP/027814//VZ,,,,
97315,AA/VLXP/027815//VZ,,,,
97313,AA/VLXP/027816//VZ,,,,
97320,AA/VLXP/027817//VZ,,,,
97323,AA/VLXP/027820//VZ,,,,
97376,AA/VLXP/027896//VZ,,,,
97377,AA/VLXP/027899//VZ,,,,
97753,AA/VLXP/028376//VZ,,,,
97754,AA/VLXP/028377//VZ,,,,
97769,AA/VLXP/028378//VZ,,,,
97755,AA/VLXP/028379//VZ,,,,
97752,AA/VLXP/028380//VZ,,,,
97756,AA/VLXP/028381//VZ,,,,
97989,AA/VLXP/028764//VZ,,,,
97988,AA/VLXP/028765//VZ,,,,
98076,AA/VLXP/028914//VZ,,,,
98082,AA/VLXP/028919//VZ,,,,
98083,AA/VLXP/028921//VZ,,,,
98086,AA/VLXP/028929//VZ,,,,
98087,AA/VLXP/028932//VZ,,,,
98093,AA/VLXP/028935//VZ,,,,
98099,AA/VLXP/028945//VZ,,,,
98101,AA/VLXP/028946//VZ,,,,
98100,AA/VLXP/028947//VZ,,,,
98103,AA/VLXP/028948//VZ,,,,
98104,AA/VLXP/028949//VZ,,,,
98102,AA/VLXP/028950//VZ,,,,
98106,AA/VLXP/028952//VZ,,,,
98107,AA/VLXP/028953//VZ,,,,
98108,AA/VLXP/028955//VZ,,,,
98109,AA/VLXP/028956//VZ,,,,
99012,AA/VLXP/030220//VZ,,,,
99017,AA/VLXP/030221//VZ,,,,
99078,AA/VLXP/030224//VZ,,,,
99018,AA/VLXP/030226//VZ,,,,
99077,AA/VLXP/030227//VZ,,,,
99079,AA/VLXP/030228//VZ,,,,
99096,AA/VLXP/030565//VZ,,,,
99102,AA/VLXP/030574//VZ,,,,
99169,AA/VLXP/030576//VZ,,,,
99167,AA/VLXP/030578//VZ,,,,
99373,AA/VLXP/031026//VZ,,,,
99375,AA/VLXP/031028//VZ,,,,
99376,AA/VLXP/031032//VZ,,,,
99377,AA/VLXP/031033//VZ,,,,
99380,AA/VLXP/031035//VZ,,,,
99381,AA/VLXP/031036//VZ,,,,
99391,AA/VLXP/031037//VZ,,,,
99417,AA/VLXP/031095//VZ,,,,
99420,AA/VLXP/031098//VZ,,,,
99423,AA/VLXP/031099//VZ,,,,
99424,AA/VLXP/031100//VZ,,,,
99426,AA/VLXP/031102//VZ,,,,
99433,AA/VLXP/031106//VZ,,,,
99430,AA/VLXP/031108//VZ,,,,
99435,AA/VLXP/031109//VZ,,,,
99436,AA/VLXP/031111//VZ,,,,
99799,AA/VLXP/031336//VZ,,,,
99665,AA/VLXP/031337//VZ,,,,
99666,AA/VLXP/031338//VZ,,,,
99669,AA/VLXP/031342//VZ,,,,
99672,AA/VLXP/031345//VZ,,,,
99673,AA/VLXP/031346//VZ,,,,
99670,AA/VLXP/031347//VZ,,,,
99675,AA/VLXP/031348//VZ,,,,
99674,AA/VLXP/031349//VZ,,,,
99671,AA/VLXP/031350//VZ,,,,
99678,AA/VLXP/031352//VZ,,,,
99681,AA/VLXP/031353//VZ,,,,
99677,AA/VLXP/031354//VZ,,,,
99680,AA/VLXP/031357//VZ,,,,
99679,AA/VLXP/031358//VZ,,,,
99798,AA/VLXP/031360//VZ,,,,
100186,AA/VLXP/032603//VZ,,,,
100187,AA/VLXP/032604//VZ,,,,
100238,AA/VLXP/032675//VZ,,,,
100239,AA/VLXP/032676//VZ,,,,
100241,AA/VLXP/032678//VZ,,,,
100242,AA/VLXP/032679//VZ,,,,
100247,AA/VLXP/032685//VZ,,,,
100248,AA/VLXP/032686//VZ,,,,
100876,AA/VLXP/032690//VZ,NYMUNYBZ-RFCAB101A,CS NCS4202 DC SHELF,SYOSNYGN-0121216B,CS_NCS540_SHELF
100250,AA/VLXP/032691//VZ,,,,
100251,AA/VLXP/032695//VZ,,,,
100875,AA/VLXP/033585//VZ,,,,
103443,AA/VLXP/033591//VZ,,,,
100862,AA/VLXP/033592//VZ,,,,
100863,AA/VLXP/033593//VZ,,,,
101301,AA/VLXP/033594//VZ,,,,
100864,AA/VLXP/033595//VZ,,,,
100865,AA/VLXP/033596//VZ,,,,
100866,AA/VLXP/033597//VZ,,,,
102771,AA/VLXP/033618//VZ,,,,
100882,AA/VLXP/033624//VZ,,,,
100883,AA/VLXP/033627//VZ,,,,
100885,AA/VLXP/033629//VZ,,,,
100886,AA/VLXP/033630//VZ,,,,
100887,AA/VLXP/033632//VZ,,,,
100888,AA/VLXP/033633//VZ,,,,
100890,AA/VLXP/033636//VZ,,,,
100892,AA/VLXP/033637//VZ,,,,
100893,AA/VLXP/033639//VZ,,,,
100895,AA/VLXP/033643//VZ,,,,
100894,AA/VLXP/033644//VZ,,,,
100905,AA/VLXP/033673//VZ,,,,
101023,AA/VLXP/033973//VZ,,,,
101024,AA/VLXP/033974//VZ,,,,
101025,AA/VLXP/033975//VZ,,,,
101026,AA/VLXP/033978//VZ,,,,
101027,AA/VLXP/033979//VZ,,,,
101028,AA/VLXP/033982//VZ,,,,
101030,AA/VLXP/033983//VZ,,,,
101031,AA/VLXP/033984//VZ,,,,
101034,AA/VLXP/033985//VZ,,,,
101036,AA/VLXP/033988//VZ,,,,
101039,AA/VLXP/033991//VZ,,,,
101042,AA/VLXP/033993//VZ,,,,
101048,AA/VLXP/033994//VZ,,,,
101043,AA/VLXP/033997//VZ,,,,
101044,AA/VLXP/033999//VZ,,,,
101050,AA/VLXP/034000//VZ,,,,
101313,AA/VLXP/034641//VZ,,,,
101322,AA/VLXP/034650//VZ,,,,
101761,AA/VLXP/034820//VZ,,,,
101762,AA/VLXP/034821//VZ,,,,
101959,AA/VLXP/034873//VZ,,,,
101947,AA/VLXP/034874//VZ,,,,
101948,AA/VLXP/034875//VZ,,,,
101928,AA/VLXP/034876//VZ,,,,
101929,AA/VLXP/034877//VZ,,,,
101946,AA/VLXP/034879//VZ,,,,
101917,AA/VLXP/034881//VZ,,,,
101927,AA/VLXP/034882//VZ,,,,
101997,AA/VLXP/034932//VZ,,,,
101998,AA/VLXP/034933//VZ,,,,
102139,AA/VLXP/035107//VZ,,,,
102142,AA/VLXP/035109//VZ,,,,
102113,AA/VLXP/035113//VZ,,,,
102114,AA/VLXP/035114//VZ,,,,
102282,AA/VLXP/035278//VZ,,,,
102283,AA/VLXP/035281//VZ,,,,
102794,AA/VLXP/035763//VZ,,,,
102796,AA/VLXP/035766//VZ,,,,
102799,AA/VLXP/035769//VZ,,,,
102798,AA/VLXP/035770//VZ,,,,
102800,AA/VLXP/035773//VZ,,,,
102801,AA/VLXP/035774//VZ,,,,
102802,AA/VLXP/035775//VZ,,,,
102804,AA/VLXP/035778//VZ,,,,
102803,AA/VLXP/035779//VZ,,,,
102806,AA/VLXP/035780//VZ,,,,
102807,AA/VLXP/035782//VZ,,,,
102808,AA/VLXP/035783//VZ,,,,
102810,AA/VLXP/035784//VZ,,,,
102809,AA/VLXP/035785//VZ,,,,
102813,AA/VLXP/035790//VZ,,,,
102815,AA/VLXP/035791//VZ,,,,
102814,AA/VLXP/035792//VZ,,,,
102816,AA/VLXP/035793//VZ,,,,
102820,AA/VLXP/035794//VZ,,,,
102819,AA/VLXP/035795//VZ,,,,
102821,AA/VLXP/035796//VZ,,,,
102825,AA/VLXP/035797//VZ,,,,
102826,AA/VLXP/035798//VZ,,,,
102823,AA/VLXP/035799//VZ,,,,
102822,AA/VLXP/035800//VZ,,,,
102827,AA/VLXP/035801//VZ,,,,
102828,AA/VLXP/035802//VZ,,,,
102829,AA/VLXP/035803//VZ,,,,
102831,AA/VLXP/035805//VZ,,,,
102830,AA/VLXP/035806//VZ,,,,
102832,AA/VLXP/035807//VZ,,,,
102834,AA/VLXP/035808//VZ,,,,
102833,AA/VLXP/035809//VZ,,,,
102836,AA/VLXP/035810//VZ,,,,
102835,AA/VLXP/035811//VZ,,,,
102837,AA/VLXP/035813//VZ,,,,
102839,AA/VLXP/035815//VZ,,,,
102838,AA/VLXP/035816//VZ,,,,
102840,AA/VLXP/035817//VZ,,,,
102841,AA/VLXP/035818//VZ,,,,
102843,AA/VLXP/035845//VZ,,,,
102842,AA/VLXP/035846//VZ,,,,
102846,AA/VLXP/035867//VZ,,,,
103031,AA/VLXP/035970//VZ,,,,
103033,AA/VLXP/035971//VZ,,,,
103032,AA/VLXP/035972//VZ,,,,
103034,AA/VLXP/035974//VZ,,,,
103036,AA/VLXP/035976//VZ,,,,
103035,AA/VLXP/035977//VZ,,,,
103042,AA/VLXP/035982//VZ,,,,
103044,AA/VLXP/035983//VZ,,,,
103076,AA/VLXP/036089//VZ,,,,
103077,AA/VLXP/036090//VZ,,,,
103078,AA/VLXP/036092//VZ,,,,
103079,AA/VLXP/036093//VZ,,,,
103081,AA/VLXP/036094//VZ,,,,
103080,AA/VLXP/036095//VZ,,,,
103082,AA/VLXP/036096//VZ,,,,
103083,AA/VLXP/036097//VZ,,,,
103088,AA/VLXP/036098//VZ,,,,
103090,AA/VLXP/036099//VZ,,,,
103310,AA/VLXP/036527//VZ,,,,
103309,AA/VLXP/036528//VZ,,,,
103357,AA/VLXP/036656//VZ,,,,
103360,AA/VLXP/036658//VZ,,,,
103363,AA/VLXP/036661//VZ,,,,
103365,AA/VLXP/036663//VZ,,,,
103512,AA/VLXP/036664//VZ,,,,
103367,AA/VLXP/036666//VZ,,,,
103368,AA/VLXP/036671//VZ,,,,
103444,AA/VLXP/036674//VZ,,,,
103374,AA/VLXP/036676//VZ,,,,
103376,AA/VLXP/036678//VZ,,,,
103375,AA/VLXP/036679//VZ,,,,
103377,AA/VLXP/036682//VZ,,,,
103379,AA/VLXP/036684//VZ,,,,
103380,AA/VLXP/036685//VZ,,,,
103393,AA/VLXP/036705//VZ,,,,
103399,AA/VLXP/036706//VZ,,,,
103402,AA/VLXP/036708//VZ,,,,
103446,AA/VLXP/036770//VZ,,,,
103755,AA/VLXP/037127//VZ,,,,
103764,AA/VLXP/037130//VZ,,,,
103766,AA/VLXP/037131//VZ,,,,
103768,AA/VLXP/037132//VZ,,,,
103772,AA/VLXP/037134//VZ,,,,
103770,AA/VLXP/037135//VZ,,,,
103771,AA/VLXP/037136//VZ,,,,
103777,AA/VLXP/037137//VZ,,,,
103776,AA/VLXP/037138//VZ,,,,
103780,AA/VLXP/037139//VZ,,,,
103816,AA/VLXP/037185//VZ,,,,
103817,AA/VLXP/037186//VZ,,,,
103818,AA/VLXP/037187//VZ,,,,
103819,AA/VLXP/037188//VZ,,,,
103820,AA/VLXP/037189//VZ,,,,
103821,AA/VLXP/037190//VZ,,,,
103822,AA/VLXP/037191//VZ,,,,
103824,AA/VLXP/037192//VZ,,,,
103823,AA/VLXP/037193//VZ,,,,
103825,AA/VLXP/037194//VZ,,,,
103916,AA/VLXP/037330//VZ,,,,
103917,AA/VLXP/037331//VZ,,,,
103918,AA/VLXP/037332//VZ,,,,
103920,AA/VLXP/037340//VZ,,,,
103921,AA/VLXP/037341//VZ,,,,
103925,AA/VLXP/037342//VZ,,,,
103924,AA/VLXP/037343//VZ,,,,
103926,AA/VLXP/037346//VZ,,,,
103929,AA/VLXP/037347//VZ,,,,
103931,AA/VLXP/037349//VZ,,,,
103932,AA/VLXP/037350//VZ,,,,
