TRAIL_ID,TRAIL_NAME,BANDWIDTH,VERSION,STATUS,TYPE,A_SITE_NAME,Z_SITE_NAME,REQUESTED_BANDWIDTH,TOTAL_CHANNELS,TOTAL_CHANNELS_USED,MILEAGE,A_EQUIPMENT_TID,A_EQUIPMENT_TYPE,A_EQUIPMENT_VENDOR,A_PORT_NAME,A_PORT_AID,Z_EQUIPMENT_TID,Z_EQUIPMENT_TYPE,Z_EQUIPMENT_VENDOR,Z_PORT_NAME,Z_PORT_AID,A_EQUIPMENT_MODEL,Z_EQUIPMENT_MODEL,A_NETWORK_DOMAIN,Z_NETWORK_DOMAIN,A_EQUIPMENT_PHYSICAL_TID,Z_EQUIPMENT_PHYSICAL_TID
105011,I1001/OM96/BALSNYBA/SCHNNYSC,DWDM96,2,IN EFFECT,DWDM_INFRASTRUCTURE,BALSNYBA,SCHNNYSC,DWDM96,96,1,20,BALSNYBA-0110207A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,SCHNNYSC-0331007A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,BALSNYBA-0110207A,SCHNNYSC-0331007A
105404,I1001/OM96/SYRCNYSU/SYRCNYSW,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,SYRCNYSU,SYRCNYSW,DWDM96,96,2,0.21,SYRCNYSU-0220524A,CIENA_T6500,CIENA,5 Line Out,LINE-2-5-5,SYRCNYSW-04804A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,SYRCNYSU-0220524B,SYRCNYSW-04804A
104606,I1001/OM96/CHCYVACC/PRFRVAPF,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CHCYVACC,PRFRVAPF,DWDM96,96,4,7.18,CHCYVACC-0110203A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,PRFRVAPF-0111006A,CIENA 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,,CHCYVACC-0110203A,PRFRVAPF-0111006A
104692,I1001/OM96/LVVLVALV/WTFRVAWT,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,LVVLVALV,WTFRVAWT,DWDM96,96,3,6,LVVLVALV-0140000A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,WTFRVAWT-0130003A,CIENA 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,LVVLVALV-0140000A,WTFRVAWT-0130003A
105257,I1001/OM96/ACDNMDAC/THVLMDTV,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ACDNMDAC,THVLMDTV,DWDM96,96,0,8.97,ACDNMDAC-0120003A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,THVLMDTV-0110400A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,ACDNMDAC-0120003A,THVLMDTV-0110400A
105029,I1001/OM96/HSTHTX15/STFRTXED,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTHTX15,STFRTXED,DWDM96,96,1,5.67,HSTHTX15-01VZB01A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,STFRTXED-0110101A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,,,HSTHTX15-01VZB01A,STFRTXED-0110101A
105053,I1001/OM96/DRPKTXNU/PSDNTXNN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,DRPKTXNU,PSDNTXNN,DWDM96,96,5,5.93,DRPKTXNU-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,PSDNTXNN-0110101A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,,,DRPKTXNU-0110101A,PSDNTXNN-0110101A
105059,I1001/OM96/HSTOTXRW/HSTZTXTY,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTOTXRW,HSTZTXTY,DWDM96,96,5,3.38,HSTOTXRW-01011502A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-2-6-5,HSTZTXTY-01602A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,,,HSTOTXRW-01011502B,HSTZTXTY-01602A
104538,I1001/OM96/CHCYVACC/VARNVAVR,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CHCYVACC,VARNVAVR,DWDM96,96,4,16.4,CHCYVACC-0110203A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,VARNVAVR-0110104A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CHCYVACC-0110203A,VARNVAVR-0110104A
105255,I1001/OM96/HDGRMDHV/NRTEMDNE,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HDGRMDHV,NRTEMDNE,DWDM96,96,0,9.02,HDGRMDHV-0220201A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,NRTEMDNE-0110200A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,,HDGRMDHV-0220201A,NRTEMDNE-0110200A
105012,I1001/OM96/BALSNYBA/SRSPNYSR,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BALSNYBA,SRSPNYSR,DWDM96,96,1,6.63,BALSNYBA-0110207A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,SRSPNYSR-0220106A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,BALSNYBA-0110207A,SRSPNYSR-0220106A
105156,I1002/OM96/KRLDWADW/RDMEWA22H08,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,KRLDWADW,RDMEWA22H08,DWDM96,96,7,6.88,KRLDWADW-011210A,CIENA_T6500,CIENA,8 Line In,LINE-1-5-8,RDMEWA22H080110905A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_NOPAC,Ciena_NOPAC,KRLDWADW-011210A,RDMEWA22H080110905A
105274,I1002/OM96/HGFLMDHF/SMBGMDSM,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HGFLMDHF,SMBGMDSM,DWDM96,96,2,5.84,HGFLMDHF-0100126A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,SMBGMDSM-0110201A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,HGFLMDHF-0100126A,SMBGMDSM-0110201A
105051,I1001/OM96/HSTZTXNV/RSHRTXAF,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTZTXNV,RSHRTXAF,DWDM96,96,7,13.02,HSTZTXNV-0110101A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,RSHRTXAF-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,,,HSTZTXNV-0110101A,RSHRTXAF-0110101A
105050,I1001/OM96/HSTCTX14/RSHRTXAF,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTCTX14,RSHRTXAF,DWDM96,96,8,5.96,HSTCTX14-01VZB01A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,RSHRTXAF-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,HSTCTX14-01VZB01A,RSHRTXAF-0110101A
104404,I1001/OM96/EKTNMDEK/NRTEMDNE,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,EKTNMDEK,NRTEMDNE,DWDM96,96,0,5.81,EKTNMDEK-0110301A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,NRTEMDNE-0110200A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,EKTNMDEK-0110301A,NRTEMDNE-0110200A
105054,I1001/OM96/DRPKTXNU/PSDNTX36,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,DRPKTXNU,PSDNTX36,DWDM96,96,4,6.75,DRPKTXNU-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,PSDNTX36-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,DRPKTXNU-0110101A,PSDNTX36-0110101A
104540,I1001/OM96/CLPKMDBW/LARLMDBA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CLPKMDBW,LARLMDBA,DWDM96,96,2,4.68,CLPKMDBW-0225116A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,LARLMDBA-0180705A,CIENA 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,,CLPKMDBW-0225116A,LARLMDBA-0180705A
104486,I1001/OM96/ESYRNYEN/SYRCNYJS,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ESYRNYEN,SYRCNYJS,DWDM96,96,2,1.88,ESYRNYEN-0110618A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,SYRCNYJS-0221706A,CIENA_T6500,CIENA,8 Line In,LINE-1-8-8,Ciena 6500 T-12P SHELF,CI_6500_TSHELF,,Ciena_FSA2_8,ESYRNYEN-0110618A,SYRCNYJS-0221706A
104765,I1003/OM96/WASHDCGG/WASHDCIN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,WASHDCGG,WASHDCIN,DWDM96,96,1,1.24,WASHDCGG-0222610A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,WASHDCIN-024602A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,,WASHDCGG-0222610A,WASHDCIN-024602A
104353,I1001/OM96/RCMDVARA/SNTNVASS,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,RCMDVARA,SNTNVASS,DWDM96,96,3,4.3,RCMDVARA-0112312A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,SNTNVASS-0111211A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,RCMDVARA-0112312A,SNTNVASS-0111211A
103532,I1001/OM96/FSBGMDFS/MTSVMDMS,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,FSBGMDFS,MTSVMDMS,DWDM96,96,0,5.11,FSBGMDFS-0111500A,CIENA 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,MTSVMDMS-0112301A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,FSBGMDFS-0111500A,MTSVMDMS-0112301A
105811,I1001/OM96/NWNWVA83/WLBGVAWM,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,NWNWVA83,WLBGVAWM,DWDM96,96,0,7.61,NWNWVA83-01500116A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,WLBGVAWM-0112901A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-2-6-8,CIENA 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,NWNWVA83-01500116A,WLBGVAWM-0112901B
106103,I1001/OM96/ADLPMDMT/HYVLMDRI,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ADLPMDMT,HYVLMDRI,DWDM96,96,1,0.07,ADLPMDMT-0111107A,CIENA 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,HYVLMDRI-0226401A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA3_4_5,ADLPMDMT-0111107A,HYVLMDRI-0226401A
105865,I1001/OM96/BWLGVAXA/LDYSVAXA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BWLGVAXA,LDYSVAXA,DWDM96,96,0,9.77,BWLGVAXA-0110407A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,LDYSVAXA-0110513A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BWLGVAXA-0110407A,LDYSVAXA-0110513A
106146,I1001/OM96/FTWBTXQQ/GRPRTXJPH15,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,FTWBTXQQ,GRPRTXJPH15,DWDM96,96,3,8.88,FTWBTXQQ-0110101A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,GRPRTXJPH1501203A,CIENA_T6500,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,FTWBTXQQ-0110101A,GRPRTXJPH1501203A
105899,I1001/OM96/FRSDTXVN/PLANTX74,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,FRSDTXVN,PLANTX74,DWDM96,96,6,4.71,FRSDTXVN-01203A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,PLANTX74-01103A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,FRSDTXVN-01203A,PLANTX74-01103A
106091,I1001/OM96/FSVLNYFL/GWNDNYGD,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,FSVLNYFL,GWNDNYGD,DWDM96,96,0,12.16,FSVLNYFL-0110304A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,GWNDNYGD-0111000A,CIENA_T6500,CIENA,8 Line In,LINE-1-8-8,Ciena 6500 T-12P SHELF,CI_6500_TSHELF,,,FSVLNYFL-0110304A,GWNDNYGD-0111000A
106094,I1001/OM96/CHCKNYCE/SDTNNYPI,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CHCKNYCE,SDTNNYPI,DWDM96,96,0,5.35,CHCKNYCE-0110000A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,SDTNNYPI-0110704A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA2_8,CHCKNYCE-0110000A,SDTNNYPI-0110704A
106083,I1001/OM96/ABRYTXDF/DNTNTXRH,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ABRYTXDF,DNTNTXRH,DWDM96,96,4,13.85,ABRYTXDF-0110104A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,DNTNTXRH-0110102A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,ABRYTXDF-0110104A,DNTNTXRH-0110102A
106084,I1001/OM96/ABRYTXDF/FRSDTXVN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ABRYTXDF,FRSDTXVN,DWDM96,96,5,9.83,ABRYTXDF-0110104A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,FRSDTXVN-01203A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,ABRYTXDF-0110104A,FRSDTXVN-01203A
106086,I1001/OM96/LYVLNYLL/WTPTNYWR,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,LYVLNYLL,WTPTNYWR,DWDM96,96,0,9.57,LYVLNYLL-0110205A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,WTPTNYWR-0110010A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,CIENA 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,,LYVLNYLL-0110205A,WTPTNYWR-0110010A
106054,I1001/OM96/DLLSTXJF/PLANTX74,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,DLLSTXJF,PLANTX74,DWDM96,96,7,10.11,DLLSTXJF-0222621A,CIENA 6500 T-12P SHELF,CIENA,5 Line Out,LINE-2-6-5,PLANTX74-01103A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,Ciena_SOCENT,,DLLSTXJF-0222621B,PLANTX74-01103A
106147,I1001/OM96/ARTRTXZL/MNFDTX11,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ARTRTXZL,MNFDTX11,DWDM96,96,1,9.14,ARTRTXZL-0110104A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,MNFDTX11-0110105A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,ARTRTXZL-0110104A,MNFDTX11-0110105A
106082,I1001/OM96/DNTNTXRH/DNTOTXCA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,DNTNTXRH,DNTOTXCA,DWDM96,96,3,7.42,DNTNTXRH-0110102A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,DNTOTXCA-0110102A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,DNTNTXRH-0110102A,DNTOTXCA-0110102A
105584,I1001/OM96/HRNDVAST/STPKVA02H02,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HRNDVAST,STPKVA02H02,DWDM96,96,1,3.27,HRNDVAST-0110330A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,STPKVA02H020110004A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,HRNDVAST-0110330A,STPKVA02H020110004A
105806,I1001/OM96/NWNWVA83/NWNWVAJF,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,NWNWVA83,NWNWVAJF,DWDM96,96,2,6.09,NWNWVA83-01500116A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,NWNWVAJF-0110709A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-8-8,CIENA 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,NWNWVA83-01500116A,NWNWVAJF-0110709A
105750,I1001/OM96/SLRNMDSL/TNTWMDTN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,SLRNMDSL,TNTWMDTN,DWDM96,96,0,7.03,SLRNMDSL-0111101A,CIENA 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,TNTWMDTN-0110601A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-8-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,SLRNMDSL-0111101A,TNTWMDTN-0110601A
105055,I1001/OM96/HSTBTXVI/PSDNTX36,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTBTXVI,PSDNTX36,DWDM96,96,3,2.93,HSTBTXVI-0110101A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,PSDNTX36-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,,,HSTBTXVI-0110101A,PSDNTX36-0110101A
105057,I1001/OM96/HSTCTX14/HSTZTXTY,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTCTX14,HSTZTXTY,DWDM96,96,5,5.5,HSTCTX14-01VZB01A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-8-5,HSTZTXTY-01602A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,,,HSTCTX14-01VZB01A,HSTZTXTY-01602A
105407,I1001/OM96/CMLSNYON/SYRCNYSW,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CMLSNYON,SYRCNYSW,DWDM96,96,0,4.44,CMLSNYON-0110657A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,SYRCNYSW-04804A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,CMLSNYON-0110657A,SYRCNYSW-04804A
104825,I1001/OM96/BFGVILBY/VNTPILAR,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BFGVILBY,VNTPILAR,DWDM96,96,18,3.12,BFGVILBY-0110101A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,VNTPILAR-0110101B,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,,,BFGVILBY-0110101A,VNTPILAR-0110101B
105401,I1002/OM96/ESYRNYEN/SYRCNYJS,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ESYRNYEN,SYRCNYJS,DWDM96,96,2,1.88,ESYRNYEN-0110621A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,SYRCNYJS-0221706A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-2-6-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA2_8,ESYRNYEN-0110621A,SYRCNYJS-0221706B
105052,I1001/OM96/HSTZTXNV/PSDNTXNN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTZTXNV,PSDNTXNN,DWDM96,96,6,9.46,HSTZTXNV-0110101A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,PSDNTXNN-0110101A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,HSTZTXNV-0110101A,PSDNTXNN-0110101A
104776,I1001/OM96/WASHDCCZ/WASHDCUT,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,WASHDCCZ,WASHDCUT,DWDM96,96,0,2.01,WASHDCCZHNK02101001A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,WASHDCUT-0331208A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,WASHDCCZHNK02101001A,WASHDCUT-0331208A
106109,I1001/OM96/WASHDC29/WASHDCDN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,WASHDC29,WASHDCDN,DWDM96,96,5,0.27,WASHDC29-0440408A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,WASHDCDN-0661706A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,WASHDC29-0440408A,WASHDCDN-0661706A
104775,I1002/OM96/WASHDCBK/WASHDCIN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,WASHDCBK,WASHDCIN,DWDM96,96,1,1.73,WASHDCBK-0221207A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-2-6-5,WASHDCIN-024602A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,,WASHDCBK-0221207B,WASHDCIN-024602A
106085,I1001/OM96/LYVLNYLL/NWFNNYMA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,LYVLNYLL,NWFNNYMA,DWDM96,96,0,16.32,LYVLNYLL-0110205A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,NWFNNYMA-0110705A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,CIENA 6500 T-12P SHELF,CIENA 6500 T-12P SHELF,Ciena_FSA2_8,,LYVLNYLL-0110205A,NWFNNYMA-0110705A
106093,I1001/OM96/DNKRNYDK/SDTNNYPI,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,DNKRNYDK,SDTNNYPI,DWDM96,96,0,16.41,DNKRNYDK-0110007A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,SDTNNYPI-0110704A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,CIENA 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA2_8,DNKRNYDK-0110007A,SDTNNYPI-0110704A
104608,I1001/OM96/ONEDNYOD/UTICNYUT,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ONEDNYOD,UTICNYUT,DWDM96,96,5,20.94,ONEDNYOD-0111115A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,UTICNYUT-0331402A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA2_8,ONEDNYOD-0111115A,UTICNYUT-0331402A
106149,I1001/OM96/BLSPTX04/RKWLTXDX,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BLSPTX04,RKWLTXDX,DWDM96,96,2,15.36,BLSPTX04-01000101A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,RKWLTXDX-0110102A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12 SHELF,,,BLSPTX04-01000101A,RKWLTXDX-0110102A
